Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Closing_Price_Diff,EMA_7,EMA_20,EMA_50,EMA_100,WMA_7,WMA_20,WMA_50,WMA_100,WMA7_WMA20,EMA20_EMA50,7_day_volatility,30_day_volatility,BB_upper,BB_middle,BB_lower,RSI,MACD,MACD_signal,ATR,Stoch_k,Stoch_d,Ichimoku_Span_A,Ichimoku_Span_B,log_return,14_day_rolling_mean,14_day_rolling_std,ROC,lag_1,lag_2,lag_3,day_sin,day_cos,month_sin,month_cos
2017-09-21,1214.801,1188.03299,1219.239,1179.396,26.768010000000004,-1.034014256279091,-1.0458525665348868,-1.0512886921332047,-1.0598318219047718,-1.0286937556197313,-1.0411953378464924,-1.033040532745117,-1.0244258416254743,-0.7398484713101253,-0.7978775256297922,-0.6867040151064049,-0.6969123739048473,1248.2023527461233,1083.2513985,918.3004442538767,0.5714481116416155,-0.09568201015420068,-0.14909063384980914,-0.7057389019117453,1.3514721985652987,1.339795692994407,1145.010495,1077.070495,0.45134986844735026,-1.0416927471060722,-0.6586125902298309,1.1171563990694422,1188.03299,1197.896,1178.284,-1.26063852649129,-0.6017718526954334,-1.2198468496916084,-0.7004116226383079
2017-09-22,1207.74,1214.801,1220.056,1203.78299,-7.060999999999922,-1.0316277682664396,-1.043729327315201,-1.0501049693558402,-1.0588435850606444,-1.026453539337096,-1.037985726360745,-1.0322823403192853,-1.0235140058661614,-0.7393812861817941,-0.7975761773810143,-0.6868724534015963,-0.6957726519004686,1262.6841129712295,1089.0217485000003,915.359384028771,0.4925717743243485,-0.08820186630846998,-0.13736070590977723,-0.7121136813424473,1.3052864045223491,1.3408011373271331,1149.323495,1070.901495,-0.19069543055724525,-1.0383806798929558,-0.6600232322114278,0.6297328052538118,1214.801,1188.03299,1197.896,-1.3591316650653096,-0.33087566999066126,-1.2198468496916084,-0.7004116226383079
2017-09-23,1227.896,1207.74,1233.155,1205.364,20.15599999999995,-1.0284790725834363,-1.0412815931629045,-1.0487429206654897,-1.0577566966872418,-1.0234224474745677,-1.0344052186892136,-1.0313402591134146,-1.0225023859626032,-0.7388103630482835,-0.797227191325298,-0.6948021647757907,-0.6964347713660306,1280.5302745550446,1098.5615985000004,916.5929224449563,0.6298426516807166,-0.07923578774987876,-0.1260815502753338,-0.7159711102806112,1.349040621348327,1.365432276672381,1173.616,1062.833,0.32047747401340665,-1.0342279501423681,-0.67123059775539,0.8891279185386484,1207.74,1214.801,1188.03299,-1.402075435571361,-0.04532868309981225,-1.2198468496916084,-0.7004116226383079
2017-09-24,1217.269,1227.896,1227.927,1214.655,-10.626999999999953,-1.0268339768452184,-1.0393446768839305,-1.047552780397346,-1.0567536611822361,-1.0219398866207754,-1.0313446602548926,-1.0305453942484386,-1.0215627754721481,-0.7384125677420987,-0.7969393188866023,-0.7196767815602061,-0.6984650473343492,1293.397229189298,1108.6828485000003,923.9684678107027,0.5021202563373448,-0.0751287888095968,-0.11619010500666434,-0.7221522737464042,1.2813486420167939,1.3415167443769753,1173.616,1062.833,-0.25608319915329003,-1.030848701980299,-0.683558015041292,0.6429078550957357,1227.896,1207.74,1214.801,-1.3877117149992475,0.2431787807834558,-1.2198468496916084,-0.7004116226383079
2017-09-25,1188.136,1217.269,1220.007,1155.9,-29.13300000000004,-1.0275641749303477,-1.0383535202363063,-1.046734155384533,-1.0559413609571349,-1.0230427514124498,-1.0292961695130856,-1.0300889380727445,-1.0207976837744444,-0.7383255336010811,-0.7967721386556892,-0.7266782099382635,-0.7026344801115799,1288.586824554346,1121.9492485000003,955.3116724456544,0.16729385703478672,-0.07843518510932301,-0.10897584141722044,-0.7187911854908086,1.0774437036269995,1.2638113378098383,1173.616,1062.833,-0.6108280451927609,-1.0281770486173885,-0.7053192542803841,0.4427841653896965,1217.269,1227.896,1207.74,-1.3166285557568567,0.5228351921895743,-1.2198468496916084,-0.7004116226383079
2017-09-26,1187.10899,1188.136,1198.391,1170.893,-1.0270100000000184,-1.028181060032347,-1.0374835968571796,-1.0459590848322873,-1.0551511695858118,-1.0243090891811542,-1.027616196791031,-1.0296576385466683,-1.0200462518498716,-0.7382864373876771,-0.7966197798695924,-0.7221571791042899,-0.7072313452453244,1285.1047574110487,1133.1292980000003,981.1538385889518,0.155683175995144,-0.08210594302194309,-0.10398034044954099,-0.7222241041959829,0.7766774589855328,1.0686077519118582,1191.682,1062.833,-0.07730296230109636,-1.0260796523928168,-0.7234739998251684,0.2705012905238017,1188.136,1217.269,1227.896,-1.191736110735489,0.7821913847773435,-1.2198468496916084,-0.7004116226383079
2017-09-27,1190.55,1187.10899,1200.71,1179.094,3.4410100000000057,-1.0284117459617013,-1.0366066042844664,-1.0451760407447264,-1.054356443082607,-1.025240884008671,-1.0261357548675276,-1.029187414178276,-1.0192780290689554,-0.7382369163062266,-0.7964656294503418,-0.7233896943650103,-0.7048624919432299,1277.9753852080903,1144.192148,1010.40891079191,0.18707509396507482,-0.08516091583550071,-0.10062968742519071,-0.7264648399547475,0.5455462898185863,0.8176634789290733,1194.5275000000001,1062.833,0.008557044134029808,-1.0240087651861467,-0.7482237533165423,0.2609967292459004,1187.10899,1188.136,1217.269,-1.0181474913085582,1.0106292855491616,-1.2198468496916084,-0.7004116226383079
2017-09-28,1185.2,1190.55,1191.96499,1179.19599,-5.349999999999909,-1.028945434091655,-1.0359529387842086,-1.044483358630182,-1.0536088329837614,-1.0265560776549056,-1.0250784751551756,-1.0287767608620368,-1.0185513708690115,-0.7382587670944208,-0.7963403303651364,-0.7208919866793408,-0.7032873860162878,1276.877585248008,1151.6360485,1026.394511751992,0.11864159529563696,-0.08938956817743618,-0.0988430003689401,-0.7319865009172231,0.35139808185560756,0.5700467240173194,1194.5275000000001,1062.833,-0.1604192525120141,-1.0231554661405398,-0.754855465951943,-0.07307118655309695,1190.55,1187.10899,1188.136,-0.8029694359511999,1.1987966200071167,-1.2198468496916084,-0.7004116226383079
2017-09-29,1212.73799,1185.2,1212.73799,1182.78299,27.53799000000004,-1.0274892089229488,-1.0346419158633848,-1.0435107823487213,-1.0527145090342136,-1.0257381315370242,-1.0235031221439213,-1.0280770500570446,-1.0176892367507357,-0.738048911652712,-0.7961271483036693,-0.7194723996118998,-0.7035977903334918,1272.0208087011247,1161.6244980000001,1051.2281872988756,0.381365958668442,-0.08816359042670964,-0.09715450852459993,-0.7340370324653787,0.4812164979305197,0.4692802126773659,1194.5275000000001,1062.833,0.4670586952309043,-1.0219257248973332,-0.7588932003398761,0.01946958105202842,1185.2,1190.55,1187.10899,-0.5550113595320919,1.3389897953697771,-1.2198468496916084,-0.7004116226383079
2017-09-30,1219.666,1212.73799,1223.358,1212.233,6.928009999999858,-1.0259299838067681,-1.0332747123984052,-1.042499096591224,-1.0517972597540575,-1.0245029134618842,-1.0220066745236207,-1.027307050675184,-1.0168043349327447,-0.7378085027909186,-0.7959042796148537,-0.7255182805543693,-0.7021594185288434,1268.991117370218,1170.4890980000002,1071.9870786297824,0.4443125000950896,-0.08664233355849868,-0.09548215794880097,-0.7393121397691037,0.6692099798865481,0.5114555260692881,1194.5275000000001,1062.833,0.07255418036414507,-1.0204030682710148,-0.7681899749057239,0.09539277128958454,1212.73799,1185.2,1190.55,-0.28442469483366956,1.4254692865657967,-1.2198468496916084,-0.7004116226383079
2017-10-01,1228.981,1219.666,1233.858,1210.183,9.315000000000056,-1.02413258826747,-1.0317943030894248,-1.0414232192934867,-1.050843538746475,-1.0225632420825683,-1.0204986145227826,-1.026442250109518,-1.0158855464686642,-0.7375036395813647,-0.7956638922884982,-0.7174109921039143,-0.6995345387281465,1264.0378122528136,1179.4449985,1094.8521847471866,0.5301447249360474,-0.08444793247996532,-0.093680433897699,-0.7419636889144491,1.0679839212969888,0.7558460366067372,1194.879,1063.1844999999998,0.11622114505748356,-1.018909587234191,-0.775693173600604,0.0845190148426875,1219.666,1212.73799,1185.2,0.279850111431131,1.4254692865657967,-1.4093178271314395,0.006711081925977107
2017-10-02,1262.702,1228.981,1265.665,1228.679,33.721000000000004,-1.020511218760218,-1.0295737020250306,-1.0400135323778024,-1.0497109202098804,-1.0184715514754705,-1.018352051503651,-1.0252191655254412,-1.0147951592676894,-0.7369482525274217,-0.795320938144002,-0.6862480992476812,-0.6943644319214975,1267.1857976357394,1188.6522485,1110.1186993642607,0.8149500608677926,-0.07705666371400625,-0.09067671827445956,-0.742042838825299,1.2352493857048066,1.0130078060171406,1210.7825,1106.5935,0.5606891667610124,-1.0172784978871796,-0.7645113712475813,0.10964183277116579,1228.981,1219.666,1212.73799,0.5504367761295533,1.3389897953697771,-1.4093178271314395,0.006711081925977107
2017-10-03,1256.25125,1262.702,1276.053,1248.7925,-6.450749999999971,-1.0182300730802865,-1.0277331550868283,-1.0387310554092366,-1.0486385652155235,-1.0155283327161633,-1.0166091888718507,-1.0240748643579491,-1.0137608305410482,-0.7365277655707276,-0.7950244139688369,-0.680800113512667,-0.6926851750373384,1264.8662281581192,1197.2963110000003,1129.7263938418814,0.712172200924016,-0.07340502365782914,-0.08750187692686656,-0.7438574436064217,1.1755915060926703,1.1857084552690444,1215.9765000000002,1121.2540000000001,-0.17453276446352559,-1.016150982113089,-0.7573960658903213,-0.017545401793842168,1262.702,1228.981,1219.666,0.7983948525486616,1.1987966200071167,-1.4093178271314395,0.006711081925977107
2017-10-04,1233.7575,1256.25125,1256.905,1221.0,-22.49375000000009,-1.0180356444101684,-1.0266556956335464,-1.037749684795194,-1.0477193771066171,-1.0147588467694213,-1.0156691329182266,-1.0231713807647815,-1.0128802403073633,-0.7363733592877658,-0.7948281137385264,-0.6915364650081446,-0.6948402462298269,1266.061771046403,1201.9323360000003,1137.8029009535976,0.36635592444788145,-0.07581076996731165,-0.08547052073608735,-0.7439948514386678,0.8355257688045524,1.1064289559553182,1223.473,1143.549995,-0.47021584001313066,-1.015267512223275,-0.7587716927339531,-0.0742731122216574,1256.25125,1262.702,1228.981,1.0135729079060203,1.0106292855491619,-1.4093178271314395,0.006711081925977107
2017-10-05,1244.43,1233.7575,1251.455,1231.68374,10.672500000000127,-1.0171703294718493,-1.0254019620442458,-1.0366877972143616,-1.0467557935458702,-1.0136871850334572,-1.0145734423180566,-1.0221407286662452,-1.011964794755754,-0.7361771220204376,-0.794606613289847,-0.7164333240322187,-0.7081097646971801,1268.541625704033,1206.6992360000002,1144.8568462959672,0.46976332921784575,-0.07655540289912967,-0.08400283326929743,-0.7470107885527886,0.5620525577094632,0.8768362017721935,1227.5735,1144.1840000000002,0.1391725460479323,-1.0146950330569526,-0.7562045771367161,-0.15246871633854495,1233.7575,1256.25125,1262.702,1.187161527332951,0.7821913847773435,-1.4093178271314395,0.006711081925977107
2017-10-06,1252.5775,1244.43,1252.5775,1241.11999,8.147500000000036,-1.0159720743275977,-1.0240547245795413,-1.0355767048235207,-1.0457635034821409,-1.0126366036561223,-1.0133905918296884,-1.0210179691062697,-1.011027289318879,-0.7359741818883025,-0.7943706215640224,-0.7251728491058113,-0.7182984430910643,1269.3261066817172,1212.2851110000001,1155.244115318283,0.5487393380914143,-0.07647579047385412,-0.08281185514464624,-0.7512996713630996,0.5266513291758054,0.6555161415424117,1227.624495,1150.12,0.09149731497347438,-1.013828701603985,-0.7531550052267134,-0.08183026975484872,1244.43,1233.7575,1256.25125,1.3120539723543185,0.5228351921895743,-1.4093178271314395,0.006711081925977107
2017-10-07,1270.69625,1252.5775,1271.7275,1249.7425,18.118749999999864,-1.0138518958118878,-1.02236232382112,-1.0343071543156819,-1.0446845911917837,-1.0107515207648095,-1.011884614090594,-1.0196939921434787,-1.0100120417560419,-0.7356650219370042,-0.7940851708212052,-0.7270691067935289,-0.7293728392432416,1273.5523613374935,1218.2356735,1162.9189856625067,0.7187672100654784,-0.0738333436661138,-0.08130052296733925,-0.7533975206403706,0.882602912843092,0.6715717299073629,1229.417995,1158.8335000000002,0.2704640721610199,-1.0130017330448575,-0.7460783719625399,-0.09441333450377154,1252.5775,1244.43,1233.7575,1.3831371315967094,0.24317878078345584,-1.4093178271314395,0.006711081925977107
2017-10-08,1290.7475,1270.69625,1308.27875,1270.43,20.051249999999985,-1.0109099940400557,-1.0203071331790248,-1.0328638116871607,-1.0435094373135805,-1.0080095200961146,-1.0100150871750158,-1.0181502370982465,-1.0089086596734211,-0.7352423159238863,-0.7937464422825936,-0.7163493774494437,-0.7324940693789049,1284.4048749457495,1223.8588485000002,1163.312822054251,0.8922232975726755,-0.06884137604687053,-0.07903627537809342,-0.7525055143955572,1.0541220540479945,0.8393912831430596,1259.230875,1189.53037,0.3000412297663387,-1.0115820121490253,-0.7351462347386888,0.04706646546387697,1270.69625,1252.5775,1244.43,1.3975008521688228,-0.045328683099812216,-1.4093178271314395,0.006711081925977107
2017-10-09,1336.825,1290.7475,1344.5925,1290.4925,46.0775000000001,-1.0055972234820991,-1.017243596952651,-1.0309632905708994,-1.042087296388261,-1.0027659259794772,-1.0071025517863434,-1.0161248124139326,-1.0075708074176826,-0.7344885391895822,-0.7932630249552803,-0.6641953793167423,-0.7361380321322998,1307.5533605241194,1230.8052985000002,1154.057236475881,1.223648823345287,-0.057059367024110935,-0.07473444407576041,-0.7487678415180914,1.2285624849074568,1.0787770151230756,1277.3877499999999,1211.591745,0.7435770101105261,-1.0087091053765624,-0.7162918877404314,0.4063919777656268,1290.7475,1270.69625,1252.5775,1.3545570816627717,-0.33087566999066115,-1.4093178271314395,0.006711081925977107
2017-10-10,1320.7,1336.825,1339.9875,1283.93249,-16.125,-1.002699722785572,-1.0148931978607896,-1.0293170990558085,-1.040787894302994,-0.9993161816480134,-1.0047848531138086,-1.0143139258171832,-1.006348768733067,-0.7339499042109476,-0.7928711871284043,-0.6508848712158426,-0.7401662777862422,1320.89269063793,1237.4386490000002,1153.9846073620704,0.9514166716372621,-0.052056415281867725,-0.07023547540717084,-0.7449471494491006,1.1130298134506673,1.1573637590712218,1282.7962499999999,1229.33475,-0.3347252182538956,-1.0061279156626686,-0.7116906393196184,0.3364474610886108,1336.825,1290.7475,1270.69625,1.2560639430887517,-0.6017718526954337,-1.4093178271314395,0.006711081925977107
2017-10-11,1312.58874,1320.7,1334.375,1312.25125,-8.11126000000013,-1.0010734230608347,-1.0129786063672948,-1.0278259074423475,-1.0395617977599276,-0.997029359114652,-1.0028473054803526,-1.0126168589519584,-1.0051966652736797,-0.7335520473369729,-0.7925353546556235,-0.6631315809997236,-0.7462929403912197,1331.1872912848187,1242.3280360000003,1153.468780715182,0.816653864668993,-0.0508802652308863,-0.0663876906498255,-0.7474739105615247,1.0222021735114077,1.1464775323677858,1282.7962499999999,1229.33475,-0.19825866354417004,-1.00376993408603,-0.7132981002510319,0.2808216184839907,1320.7,1336.825,1290.7475,1.1060537571124363,-0.8469267096652457,-1.4093178271314395,0.006711081925977107
2017-10-12,1371.79,1312.58874,1372.20625,1309.7425,59.20126000000005,-0.9958626073366672,-1.0096993342676566,-1.025733079281009,-1.0380127484135329,-0.991523380388219,-0.9995094689104574,-1.0103132595388133,-1.0037347904821365,-0.7327132055956301,-0.7920027154234883,-0.6468191828588026,-0.7442196945242046,1354.1628514351676,1250.5305360000002,1146.8982205648329,1.2237443936014993,-0.039768192666592324,-0.06096063806158525,-0.7425983169280463,1.0714336051729738,1.092888966944245,1296.603125,1243.141625,0.9500321131002248,-1.0001647200172432,-0.7039129045540359,0.5854884090387696,1312.58874,1320.7,1336.825,0.9106679583731442,-1.056303572251281,-1.4093178271314395,0.006711081925977107
2017-10-13,1417.61,1371.79,1427.63375,1351.005,45.819999999999936,-0.9888655108421893,-1.0055350246528547,-1.0232114138674326,-1.0362256262001768,-0.9841623301024282,-0.9952017639461042,-1.0075527028820697,-1.002040403007223,-0.7315914072333658,-0.7913344103737117,-0.6173294002382133,-0.7377129559938839,1385.9542675814607,1260.0162360000002,1134.0782044185396,1.4599628519109447,-0.023572077963214207,-0.05319552702305788,-0.7355350896956444,1.1852134383754873,1.117507082425807,1329.658745,1288.921375,0.6928726521476577,-0.9962062685849445,-0.6791268336415158,0.6492765178759581,1371.79,1312.58874,1320.7,0.6779056644281182,-1.2213305270985302,-1.4093178271314395,0.006711081925977107
2017-10-14,1449.88625,1417.61,1467.88125,1409.54,32.27625000000012,-0.9814417643668567,-1.0009238864404488,-1.020428745874336,-1.0342845833146903,-0.9762170612997051,-0.9903064645340254,-1.0044813515205766,-1.0001914989111518,-0.7303362246921716,-0.790588239338439,-0.5895919255493663,-0.7239825440192894,1420.5226813024944,1271.6470985,1122.7715156975057,1.5997597319919017,-0.006182444577497168,-0.043307688091049394,-0.7322502998818476,1.3283988542920726,1.221934994648011,1354.5006199999998,1311.890625,0.4566364450949567,-0.9917580490435993,-0.6533168653479483,0.7592315373516857,1417.61,1371.79,1312.58874,0.4172961909398764,-1.3352513512857032,-1.4093178271314395,0.006711081925977107
2017-10-15,1507.7725,1449.88625,1508.51,1432.18125,57.88625000000002,-0.9719715158226959,-0.9952392448883957,-1.017109750285005,-1.0320424578805223,-0.9661036692182104,-0.9842185914950536,-1.000826866226995,-0.9980465879396924,-0.7287227083053802,-0.7896697502593777,-0.5434424127974401,-0.7046808969429288,1463.408571257161,1287.6289235000002,1111.8492757428394,1.8063210399339014,0.01687018110071605,-0.030524646525859952,-0.7259799242487848,1.3279731582459449,1.3094274189993311,1379.12625,1332.205,0.83659009952224,-0.9863713560908247,-0.6172802007166273,0.9705118881585283,1449.88625,1417.61,1371.79,0.13950892037334017,-1.3934021128854488,-1.4093178271314395,0.006711081925977107
2017-10-16,1544.31,1507.7725,1595.62625,1443.73125,36.53749999999991,-0.9624056304070318,-0.989141215047524,-1.0135135055458167,-1.029630428316281,-0.9556186728625892,-0.9776007443879157,-0.9968326838962943,-0.9957295242282576,-0.726981616557742,-0.7886684071667726,-0.4928436541264025,-0.6853823406549794,1507.4264458833795,1305.4889740000003,1103.5515021166211,1.9136930345796799,0.03999049383458985,-0.015411135439117358,-0.706629178484168,1.222746199285155,1.3222279100162126,1433.028125,1375.763125,0.4893217307740626,-0.9809302439010885,-0.5787869150445031,0.9492815607310134,1507.7725,1449.88625,1417.61,-0.14408350377587806,-1.3934021128854488,-1.4093178271314395,0.006711081925977107
2017-10-17,1537.1525,1544.31,1592.9675,1492.675,-7.157500000000027,-0.9557137438005417,-0.9838109867603865,-1.0101380986278155,-1.0273081424524717,-0.9476046830500235,-0.9716279090847706,-0.9929802624548643,-0.993489021804047,-0.725525412123912,-0.7877575636759865,-0.4984523461820305,-0.6711174627748212,1541.1509883966348,1322.8190990000003,1104.4872096033657,1.8071153137007328,0.05449564515682382,-0.00025428657579102206,-0.6978987706413178,1.1228769412708948,1.252134974201246,1439.77937,1375.763125,-0.16365523443281146,-0.9755027872397465,-0.5579729465236679,0.9525131162096353,1544.31,1507.7725,1449.88625,-0.42187077434241427,-1.3352513512857034,-1.4093178271314395,0.006711081925977107
2017-10-18,1555.6025,1537.1525,1556.225,1518.65,18.450000000000045,-0.9494510102568496,-0.9785062715518655,-1.0066893366881688,-1.0249236280386622,-0.9404281758355076,-0.965626200747313,-0.9890166843142978,-0.9911804336546236,-0.7241265974347317,-0.7868308367103284,-0.5501437397203186,-0.6564310106554034,1572.3081675438298,1341.3392240000003,1110.3702804561708,1.8655216783062882,0.06701131616667341,0.014516704237886483,-0.7010199689412154,0.9985176157693445,1.1397746625768699,1439.77937,1375.763125,0.21495635504782368,-0.96928423253709,-0.547791082092246,1.159200963571903,1537.1525,1544.31,1507.7725,-0.6824802478306562,-1.2213305270985302,-1.4093178271314395,0.006711081925977107
2017-10-19,1565.065,1555.6025,1573.55375,1526.895,9.462500000000093,-0.9441160395897714,-0.9734594972092498,-1.0032703101469405,-1.0225308315238064,-0.9349474624584914,-0.9598580194708339,-0.9850573160673471,-0.9888547105763509,-0.7229090108238078,-0.7859239209297096,-0.596153192378888,-0.6428072798491179,1601.4597986984527,1358.9555745000002,1116.4513503015478,1.895257628310492,0.07609690729280737,0.028253972252538964,-0.7022920054164686,1.0573026827361156,1.08335040291518,1452.684375,1375.763125,0.0809588082800034,-0.9630890569491942,-0.5444150294528465,1.1413982887737857,1555.6025,1537.1525,1544.31,-0.915242541775682,-1.0563035722512812,-1.4093178271314395,0.006711081925977107
2017-10-20,1645.72875,1565.065,1656.7875,1565.065,80.66374999999994,-0.9346768131236469,-0.9667854965451727,-0.9990859341953483,-1.0197123016705176,-0.9259042284286764,-0.9524643266604196,-0.9803453690618325,-0.9861113162478008,-0.7211067373141083,-0.7847472848274394,-0.5871951040685361,-0.6229671453572778,1644.0018783742457,1380.258712,1116.5155456257544,2.1066383237638773,0.09608710221467741,0.04346923290438444,-0.6954056406029245,1.206566380015471,1.111892558698392,1483.2649999999999,1406.34375,1.0902873650273976,-0.955492752658176,-0.5290786097399612,1.453223251290082,1565.065,1555.6025,1537.1525,-1.1106283405149746,-0.8469267096652454,-1.4093178271314395,0.006711081925977107
2017-10-21,1696.83125,1645.72875,1754.595,1642.0625,51.10249999999997,-0.924152285445576,-0.959411725759835,-0.9944958407602388,-1.0166498538386202,-0.9156177688571645,-0.9443023355881923,-0.9752111588806072,-0.9831210846286632,-0.7190415554190424,-0.7834321481399196,-0.5623686646608379,-0.5996811386767911,1691.4675971726188,1403.6512245,1115.834851827381,2.207502081598144,0.11870688875434965,0.060422720065714704,-0.6852856470331948,1.1957601659820978,1.179161830421346,1552.8000000000002,1462.7440000000001,0.6408741904730422,-0.9472591501221211,-0.5101413809692037,1.5723768511431058,1645.72875,1565.065,1555.6025,-1.26063852649129,-0.6017718526954334,-1.4093178271314395,0.006711081925977107
2017-10-22,1749.35375,1696.83125,1765.21,1691.39875,52.52250000000004,-0.9127180516473727,-0.9513677227785005,-0.9895001068370177,-1.0133399893900588,-0.9041733284933834,-0.93538930432969,-0.9696440233159702,-0.9798791210097758,-0.716710297772714,-0.781976322947163,-0.5079915321542776,-0.5748719239088687,1744.841312417187,1427.983812,1111.1263115828128,2.293876837285647,0.143402257651314,0.07920551660621716,-0.6828205851047738,1.2574280232366173,1.2474142733869023,1587.375,1472.152,0.6386963403814058,-0.9383981516520341,-0.48818633682455076,1.6830194906782907,1696.83125,1645.72875,1565.065,-1.3591316650653096,-0.33087566999066126,-1.4093178271314395,0.006711081925977107
2017-10-23,1775.52,1749.35375,1840.23125,1749.07,26.16624999999999,-0.902378361764854,-0.9434060497794474,-0.9844085212549826,-1.009942194439334,-0.8932892803253766,-0.9264289969017226,-0.963935608916845,-0.9765364482434027,-0.7143814938452353,-0.7804946815403361,-0.46777234765863435,-0.5510628354963618,1794.4764568333217,1453.9472494999998,1113.4180421666779,2.332259819402295,0.1643727537428123,0.09866441215984453,-0.6774255138550717,1.1542005711456835,1.2295549939258814,1636.2062500000002,1509.71362,0.28154948402555235,-0.929921870040445,-0.4662962023213967,1.5324755697816996,1749.35375,1696.83125,1645.72875,-1.402075435571361,-0.04532868309981225,-1.4093178271314395,0.006711081925977107
2017-10-24,1635.6075,1775.52,1800.495,1588.69375,-139.9124999999999,-0.9040558853182186,-0.939858766490712,-0.9810766787587335,-1.0074323084895018,-0.8940183513634915,-0.9217453646696698,-0.959904871234429,-0.9740262195872026,-0.7138848140227755,-0.7796982283176372,-0.5060000301833318,-0.5453395975657034,1807.5793888045844,1474.0397494999997,1140.5001101954151,0.8356549442916239,0.1502407507008568,0.11124436317727504,-0.6508182189407616,0.8457314599671737,1.1101782361707517,1641.98125,1511.50712,-1.9322268883400124,-0.9238373588160146,-0.4922682050694054,1.0348105744414844,1775.52,1749.35375,1696.83125,-1.3877117149992475,0.2431787807834558,-1.4093178271314395,0.006711081925977107
2017-10-25,1775.805,1635.6075,1785.83625,1625.56125,140.1975,-0.8958625235601122,-0.9329857370654655,-0.9763122458403957,-1.0041498257142991,-0.8862776029051486,-0.9139651405982774,-0.9544882013240421,-0.9707637223032249,-0.7120102147219699,-0.7783435331941565,-0.5208092169027316,-0.5308944710376641,1841.333348828543,1500.6084994999997,1159.8836501714563,1.2907812818747082,0.16264686829697692,0.12393067875844103,-0.6353359362249769,0.7432629208492199,0.9348230101018802,1666.453125,1525.207125,1.8207889239795096,-0.9148872876576308,-0.5091409196241061,1.6697071757886794,1635.6075,1775.52,1749.35375,-1.3166285557568567,0.5228351921895743,-1.4093178271314395,0.006711081925977107
2017-10-26,1748.04375,1775.805,1794.7325,1741.2,-27.761250000000015,-0.8915890447238636,-0.9274927272862004,-0.972044201026759,-1.0010951700914112,-0.8825134038952496,-0.9075856728203893,-0.9495576642015789,-0.967699919373117,-0.7107570867025376,-0.777189745435916,-0.5878518593573934,-0.5229031533816448,1862.397420238656,1525.3818119999999,1188.3662037613437,1.0790497679505135,0.16339679187430944,0.1342382470243755,-0.6400691156651789,0.6597712955226758,0.7661986577306905,1679.4406250000002,1525.207125,-0.4174292066879377,-0.9076174698060109,-0.531479701932247,1.2336034105883547,1775.805,1635.6075,1775.52,-1.191736110735489,0.7821913847773435,-1.4093178271314395,0.006711081925977107
2017-10-27,1666.0325,1748.04375,1748.04375,1653.15625,-82.01125000000002,-0.8939127766396443,-0.9246659451007908,-0.968857984496023,-0.9985820216105835,-0.8860115682996057,-0.9039593644014366,-0.9456868073024893,-0.9651390342333712,-0.7107179222059533,-0.7764664692574366,-0.5997510184968261,-0.5237154202763479,1866.085049356317,1545.1486244999999,1224.2121996436827,0.51461091203659,0.14457086092485608,0.13850495278844516,-0.6370606285920855,0.63807787982751,0.6953787200874586,1683.5631250000001,1530.615625,-1.1550593353546852,-0.9028175539905695,-0.5636436000094781,0.6842593858667474,1748.04375,1775.805,1635.6075,-1.0181474913085582,1.0106292855491616,-1.4093178271314395,0.006711081925977107
2017-10-28,1745.44125,1666.0325,1754.0375,1658.10875,79.40875000000005,-0.8903021837409607,-0.9200333039063803,-0.9649112824373159,-0.9956528839244726,-0.8843721926964591,-0.8987953453380901,-0.941105816676223,-0.9621670540893822,-0.7098673728051365,-0.7754314725649158,-0.6013134446463039,-0.5215837689162008,1877.7416110226823,1567.8833119999997,1258.0250129773171,0.7902404192711051,0.1416713255895516,0.14130542539296692,-0.6340806235861153,0.5097293827948619,0.6157324621636169,1702.6481250000002,1530.615625,1.005925987190608,-0.8971069636904447,-0.5873007648333598,0.8429331368270934,1666.0325,1748.04375,1775.805,-0.8029694359511999,1.1987966200071167,-1.4093178271314395,0.006711081925977107
2017-10-29,1797.89625,1745.44125,1824.555,1745.44125,52.45499999999993,-0.8840579515831107,-0.9144711344368006,-0.960534461504618,-0.992474085723204,-0.8796767646472352,-0.8928650661094706,-0.9361097194244107,-0.9589406947481567,-0.708537622383109,-0.7742211866076428,-0.5826591715284204,-0.5160136298394018,1897.1882420366765,1590.9368744999997,1284.685506963323,0.9509547840389287,0.14609823720879273,0.1444815460808956,-0.6343237828349938,0.6042815844473538,0.596807780607189,1714.4625,1530.615625,0.6187331365548847,-0.8915013137349854,-0.5933058358358044,0.7795436206757999,1745.44125,1666.0325,1748.04375,-0.5550113595320919,1.3389897953697771,-1.4093178271314395,0.006711081925977107
2017-10-30,1914.13875,1797.89625,1919.3275,1796.7775,116.24250000000006,-0.8715382147378156,-0.9064010948290229,-0.9550331362824265,-0.9886764392566304,-0.8676412948201617,-0.8845321549889297,-0.9300231175886498,-0.9551033823730759,-0.7059596678010983,-0.7725509978330884,-0.48652604812507505,-0.5021141958210168,1931.3410140896895,1620.6088119999997,1309.87660991031,1.2519024287839593,0.1684842898643635,0.15175431555165725,-0.6267733953465427,1.0584986782304622,0.7401916543973217,1754.010625,1575.50562,1.3733787512844937,-0.8843556370505873,-0.5654649285591075,1.0405706898597817,1797.89625,1745.44125,1666.0325,-0.28442469483366956,1.4254692865657967,-1.4093178271314395,0.006711081925977107
