Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Closing_Price_Diff,log_return,SMA_7,SMA_20,SMA_50,SMA_100,EMA_7,EMA_20,EMA_50,EMA_100,7_day_volatility,30_day_volatility,RSI,MACD,MACD_signal,ATR,Stoch_k,Stoch_d,BB_upper,BB_middle,BB_lower,Ichimoku_Span_A,Ichimoku_Span_B,SMA7_SMA20,EMA20_EMA50,14_day_rolling_mean,14_day_rolling_std,lag_1,lag_2,lag_3,day_sin,day_cos,month_sin,month_cos
2018-05-23,13153.52875,15733.1,15860.42375,13153.52875,-2579.571250000001,-4.396936918719312,0.2825667351605267,0.08167656933937156,-0.08907803855777556,-0.22636370195908284,0.28757332654448164,0.13126540055085134,-0.029005576999010792,-0.15362182793176402,2.3595068173060634,1.4868844397601664,0.556647840747011,2.102006014510302,1.691165272980318,0.7798981077774668,0.649879458880868,1.07402983024278,15611.453905286511,10767.782000000003,5924.110094713495,13288.698745,11799.170624999999,-0.1466982389798187,-0.19394742185428543,0.16260539612554603,1.784580527504223,15733.1,16404.42125,13735.52,-1.4014742681314891,-0.0443492435273238,1.1957746134682403,-0.667437186039483
2018-05-24,16300.2975,13153.52875,16588.8425,13153.52875,3146.768750000001,5.1403958839217125,0.3398347426202885,0.11695316132541907,-0.07038808813042487,-0.2141297220257054,0.3444432169225247,0.17086825124541954,-0.002899605192440337,-0.13455309798085907,2.377102846530307,1.6616185250044673,1.1507921962602778,2.317041675088319,1.8436777603708747,0.9598134734817131,0.6223705087227598,0.8298518628190846,16404.741671152588,11188.793875000003,5972.8460788474185,13825.751875,11977.436875,-0.12659953388180759,-0.18152526819122952,0.2023240915963941,2.0019338320084388,13153.52875,15733.1,16404.42125,-1.3871159582732184,0.2442789915480956,1.1957746134682403,-0.667437186039483
2018-05-25,16375.8975,16300.2975,17383.63874,16032.4475,75.59999999999854,0.05473770943516166,0.3954789337985038,0.15140872636026875,-0.0515990311439238,-0.20160974838323784,0.38863919505066497,0.2073046062976736,0.022452983866457762,-0.11570397227703985,2.039357281957556,1.7772300849063247,1.1623961051863283,2.463753622358775,1.9968060093820046,0.9532336238747433,0.668180128338485,0.6624702021864884,17083.26026743526,11600.007125000002,6116.753982564742,13940.10062,12278.69687,-0.10618176453388603,-0.16941616482585037,0.2416675966936999,2.1151793344395133,16300.2975,13153.52875,15733.1,-1.316059575563535,0.5240524690354297,1.1957746134682403,-0.667437186039483
2018-05-26,16679.28749,16375.8975,17616.4725,16260.2775,303.38998999999967,0.38745171119718547,0.44728268827370266,0.18689184498465947,-0.03168285855217566,-0.18868025382077705,0.42798063311125395,0.24269957520864616,0.047896417822793295,-0.0965940501710044,1.5352872339487484,1.8682863562521321,1.2109387862709808,2.5789215056596673,2.143736230874441,0.9475406648767111,1.1153284673278512,0.8215577013780608,17698.85069196566,12023.483812000002,6348.116932034344,14246.593125,12538.791874999999,-0.08548853513250063,-0.15709254335719944,0.27936256884082944,2.21455111503279,16375.8975,16300.2975,13153.52875,-1.1912141766593438,0.7835172298943593,1.1957746134682403,-0.667437186039483
2018-05-27,16247.13875,16679.28749,17336.73125,15800.8675,-432.1487399999987,-0.6935272882418957,0.47653483494505927,0.22104337270747756,-0.012369812341762647,-0.17575022564981949,0.44866332993663943,0.2712640929904938,0.07079650464840813,-0.07876567815919211,1.2112291630184893,1.9301341658507591,1.025491518647785,2.591671248878892,2.2639846855339885,0.9572239176212716,1.0501059989875423,0.967754960856069,18090.33015961221,12431.068499500001,6771.80683938779,14545.490625,12581.903125,-0.06948529891628329,-0.14631767226830322,0.3130463637325244,2.199771515395566,16679.28749,16375.8975,16300.2975,-1.0176909468604942,1.012050756329505,1.1957746134682403,-0.667437186039483
2018-05-28,17222.65125,16247.13875,17584.2,16153.01375,975.5124999999989,1.3555925091448606,0.48606453923274384,0.2588778330033728,0.008296633058466953,-0.1621585067877283,0.4840928447602987,0.3049174990326231,0.09628743643882921,-0.05925164640778182,1.3612960466134625,2.0176688609904616,1.1963898336940595,2.6702306241394447,2.376846243529377,0.9574940297681545,1.1372368318957693,1.1280755472011803,18557.938948012597,12882.607499500002,7207.276050987406,14884.79,12647.92375,-0.05661984535172275,-0.13362338198693074,0.357431954097487,2.0737077744282604,16247.13875,16679.28749,16375.8975,-0.8025939475830648,1.2002968589170624,1.1957746134682403,-0.667437186039483
2018-05-29,17437.5975,17222.65125,17873.555,17000.70375,214.94625000000087,0.24317183418701613,0.5059163622337309,0.2948459230487395,0.029086084173978684,-0.14836413978540947,0.5150536383875957,0.3370865386446396,0.12154747186561672,-0.03967482085618605,1.5212990659771555,2.0978539710295054,1.2327449136875517,2.7204640021817084,2.4777902137052026,0.9112257073888685,1.1973027665198681,1.1560938392584619,19001.62024817,13311.872124500002,7622.124000830005,15513.541874999999,12846.52875,-0.04162543714250111,-0.12092791587437343,0.39589900361546054,2.011475261853798,17222.65125,16247.13875,16679.28749,-0.5547292752502977,1.3405487200991195,1.1957746134682403,-0.667437186039483
2018-05-30,19167.97874,17437.5975,19522.7825,17437.5975,1730.3812399999988,2.2353386538628395,0.5759650403044053,0.33503585159066596,0.05333713888439778,-0.1328099632434902,0.5736042317974517,0.38004416683024134,0.15200556786582525,-0.01686937893856552,0.9344078431359365,2.2574565747723123,1.496310091140349,2.905322427903716,2.5977546873517294,0.9692710223137411,1.341621410244606,1.255731945497916,19751.294558660637,13791.522686500004,7831.750814339371,16338.155625,13676.15875,-0.012472765567134062,-0.10427312520824651,0.4442880862668698,2.0418871174164583,17437.5975,17222.65125,16247.13875,-0.2842445386703589,1.4270644121999885,1.1957746134682403,-0.667437186039483
2018-05-31,18641.2625,19167.97874,19784.20625,18095.19374,-526.7162399999979,-0.7326079353648719,0.6032296287426435,0.37243622199504756,0.07662873097613002,-0.117447388420542,0.6067629665251485,0.414694044731581,0.17938544584462066,0.004383700251049094,1.0678319364384432,2.3410830542653494,1.261351635151977,2.95913175132764,2.7051394640308466,0.9901620961565383,1.2451356690461217,1.292611079100976,20246.27943605136,14237.880999000005,8229.482561948647,16468.8675,13838.943125,0.005916696500518664,-0.08969443324064016,0.4871529607945577,1.904331209883574,19167.97874,17437.5975,17222.65125,-0.002213414739438214,1.4563019726198976,1.1957746134682403,-0.667437186039483
2018-06-01,18985.7675,18641.2625,19228.0825,18330.145,344.505000000001,0.3863610247662268,0.633626081242918,0.40883940217525083,0.09980277298729573,-0.10162342000676525,0.638665936307947,0.44880181719831375,0.20692371364243817,0.02593589793490592,1.1250366854948726,2.4151344313650296,1.3166984026281283,3.000137471778756,2.7997447817762144,0.9436504669934406,1.2006644619514915,1.2937600851350528,20734.319847795778,14672.338249000004,8610.35665020423,16468.8675,13838.943125,0.02527365241426087,-0.07479145146734435,0.5307825377214299,1.6823963840891614,18641.2625,19167.97874,17437.5975,0.27981770919148286,1.4270644121999885,0.6776061339158703,-1.1851920995232779
2018-06-02,16863.57125,18985.7675,18985.7675,15578.7425,-2122.196250000001,-2.9298099625552445,0.6357723845290635,0.43531666512214545,0.11918214003313293,-0.08819147155907699,0.6192632962511895,0.462672307647757,0.2257920859910706,0.04262619970968391,1.0837593641397585,2.387834912591886,0.467114909586536,2.7744576043154328,2.827561328401739,1.1095122844178291,0.7877687200965927,1.1044567719962763,20810.645612437434,14988.333686500006,9166.021760562577,17681.474374999998,13905.20125,0.03420232096071315,-0.06652128294645068,0.5581395877698155,1.274203184946852,18985.7675,18641.2625,19167.97874,0.5503024457714217,1.3405487200991195,0.6776061339158703,-1.1851920995232779
2018-06-03,16926.0175,16863.57125,17823.56625,15684.86125,62.44625000000087,0.03217586260238841,0.6436791023647491,0.46556031026175315,0.13814346596523178,-0.0746798057293875,0.6059863103246197,0.47572170306434225,0.24414385907810693,0.05911650516378982,0.8804479592499526,2.3392238085777413,0.4810032900957708,2.569300766974509,2.806299884457605,1.1578534311889441,0.42377938387684383,0.8237224380918055,20692.577493083107,15349.279374000005,10005.981254916904,17681.474374999998,13988.03875,0.0459572867747709,-0.058473444283446044,0.5769821424999182,1.0296739783710698,16863.57125,18985.7675,18641.2625,0.7981671181041889,1.2002968589170624,0.6776061339158703,-1.1851920995232779
2018-06-04,14183.46499,16926.0175,17302.21125,13078.93666,-2742.5525100000013,-4.341162088094424,0.6082825190898825,0.4792149984021886,0.15133106905614085,-0.06372660094273225,0.5400326013368248,0.4655732074934681,0.25196730815010887,0.06954868467112171,1.9965235825313783,2.2377399117413295,-0.3562672335145491,2.0912392770183623,2.6878917526931563,1.3764230063053908,-0.46495244889276954,0.2544252129424099,20492.219282131904,15512.242561000006,10532.265839868107,16431.571454999998,14309.796875,0.04028285128992102,-0.05869048270971229,0.5638655392484772,1.2115515410600513,16926.0175,16863.57125,18985.7675,1.0132641173816184,1.0120507563295051,0.6776061339158703,-1.1851920995232779
2018-06-05,14695.5825,14183.46499,14977.25625,10835.94375,512.11751,0.802148895113307,0.5763470093891923,0.49480429332979875,0.16486581937104514,-0.0520890603126006,0.5010234608686682,0.46049091497399325,0.26131552631594196,0.08084454669988375,2.4410397982470426,2.128568558985135,-0.2228159196356622,1.7428355292417659,2.519267256722732,1.5725515830204873,-0.6885137078716875,-0.25015869486214953,20245.486102160652,15698.294498500007,11151.102894839361,15310.075,14403.527494999998,0.03597234026712365,-0.057330714328714776,0.557738131131972,1.288867300938878,14183.46499,16926.0175,16863.57125,1.186787347180468,0.7835172298943593,0.6776061339158703,-1.1851920995232779
2018-06-06,14104.21875,14695.5825,15705.34625,13484.4575,-591.3637500000004,-1.0527098910084753,0.5173707615267221,0.5062039669803289,0.17731243126590202,-0.04059318655453226,0.45969245692312477,0.4511585768003439,0.268182155165653,0.09068085341623647,2.484353561716228,1.9952618800302548,-0.38163409722681674,1.3853803980825548,2.308549830556798,1.5946658482527911,-0.9334275117122438,-0.7140433459977181,20004.133364977413,15834.344998500008,11664.556632022603,15310.075,14403.527494999998,0.022403378092421634,-0.05767510686572625,0.5633527502803531,1.1382232078069618,14695.5825,14183.46499,16926.0175,1.311632746084659,0.5240524690354297,0.6776061339158703,-1.1851920995232779
2018-06-07,13388.34875,14104.21875,14490.48375,12509.425,-715.8700000000008,-1.3196626102829985,0.4561914908006274,0.513703665730463,0.18816610842618642,-0.030306742296063102,0.4140779533833529,0.43698424317642104,0.272219219519558,0.09882630470970999,2.4534450212210146,1.8515787148017047,-0.5676625564763553,1.0119763039741239,2.0607752139793103,1.5952184594069565,-0.7885317598706935,-0.8246406884335082,19792.020648220543,15923.850873500007,12055.68109877947,15310.075,14403.527494999998,0.0068224864441221575,-0.059961869701862916,0.5461552587627672,1.3970987211253127,14104.21875,14695.5825,14183.46499,1.3826891287943426,0.24427899154809563,0.6776061339158703,-1.1851920995232779
2018-06-08,14653.3675,13388.34875,14671.675,13197.82625,1265.018750000001,2.1304800498963026,0.4057331956318301,0.5238506472118866,0.2015655942123447,-0.0184913384078917,0.40569555162383386,0.43428676333327604,0.2806222645576426,0.10945418791595299,1.4600318152859015,1.723783684394607,-0.21335543397373707,0.8360632976650499,1.8252435866110732,1.5534720706224014,-0.7942038494317323,-0.8607649039863404,19580.486553437924,16044.950998500008,12509.415443562091,15310.075,14403.527494999998,-0.005126390666722806,-0.058359904850547845,0.5359822792198451,1.4709553653023484,13388.34875,14104.21875,14695.5825,1.3970474386526135,-0.04434924352732377,0.6776061339158703,-1.1851920995232779
2018-06-09,15847.07375,14653.3675,16080.32375,14554.87375,1193.7062499999993,1.8403967567309198,0.39389432320699735,0.5326970033978441,0.21731570691584948,-0.005565747523887326,0.4237812057355513,0.4414022220897403,0.2929650285978086,0.12236631193019838,1.1672263730156094,1.6244722993133018,0.08167091842734764,0.8094780999930354,1.6311794455848458,1.5190068598533377,-0.5600304595962606,-0.7331401757162338,19526.408103509948,16150.528686000005,12774.649268490062,15032.013125000001,14603.331245,-0.0062621337705042095,-0.05333402342115472,0.5310673614231398,1.473942889534847,14653.3675,13388.34875,14104.21875,1.3541198447668443,-0.330015762334463,0.6776061339158703,-1.1851920995232779
2018-06-10,14363.40375,15847.07375,16477.18,13936.615,-1483.67,-2.439516483241497,0.36404825151437475,0.5241461588897309,0.22996663537802342,0.005545942506205273,0.4070526662071124,0.435962721182736,0.2995174669143019,0.13192206909405438,0.4948781685764514,1.5075739673021917,-0.3203709312705885,0.6221233049665441,1.4361893441819924,1.5715804110230502,-0.42902017209326926,-0.6102614104982464,19509.803444016627,16048.477811000004,12587.152177983382,14910.855625,15140.384375,-0.01723959244728353,-0.05290200104574697,0.5199423316011419,1.5535704033898077,15847.07375,14653.3675,13388.34875,1.2556638078744968,-0.6010253440289676,0.6776061339158703,-1.1851920995232779
2018-06-11,14868.5725,14363.40375,14998.83375,13499.77875,505.1687500000007,0.7802448498973922,0.37202751403905837,0.5205242202118473,0.24355448163641966,0.017319208216377117,0.40482052677024244,0.43508532039231584,0.307619665877671,0.14234434165435664,0.49833229262076423,1.4056071800930563,-0.19214194907437523,0.51750158991784,1.2580065301520975,1.5336225789094111,-0.40010480945005306,-0.4755608749580015,19502.65672215805,16005.251436000006,12507.84614984196,14329.755000000001,15140.384375,-0.0158409985683086,-0.05095013307795177,0.5060395287668356,1.5585059734634257,14363.40375,15847.07375,14653.3675,1.1057101296940366,-0.8462828244939898,0.6776061339158703,-1.1851920995232779
2018-06-12,13644.695,14868.5725,15077.0625,13407.67125,-1223.8775000000005,-2.1389721055797923,0.3597881105527229,0.5225819616233653,0.2550985324648883,0.02782106550475631,0.3781579463241004,0.42449391442277634,0.3110269749093375,0.15000248457141935,0.6053488315222612,1.3121310134409723,-0.5035606620819421,0.2993160035730521,1.0691821418453216,1.5125680306864984,-0.6960207046846588,-0.5220414724304233,19452.8803254431,16029.809748500007,12606.739171556914,14069.0775,15310.075,-0.018885244100999787,-0.05265204546901432,0.48363926895086845,1.6134465964095683,14868.5725,14363.40375,15847.07375,0.9103979314289811,-1.0557473336627619,0.6776061339158703,-1.1851920995232779
2018-06-13,13063.145,13644.695,13827.04125,12183.52375,-581.5499999999993,-1.1128779707764198,0.34766300516772014,0.5090199085412388,0.2664539271288777,0.03784698431595961,0.34628723429099245,0.4102557027693649,0.31222076999986426,0.156293615704759,0.8280148475134216,1.1729706231725217,-0.6420069845401555,0.06135325112987116,0.8676496688806676,1.4908616396134402,-0.8707260009661814,-0.6730137044439677,19522.84033422643,15867.952123500008,12213.06391277359,13656.561875,15310.075,-0.025856957468903586,-0.05585171352061376,0.4475851225789851,1.4511917412473385,13644.695,14868.5725,14363.40375,0.6777233174245101,-1.220843369918879,0.6776061339158703,-1.1851920995232779
2018-06-14,13440.4175,13063.145,14214.44125,12588.60375,377.2724999999991,0.632552750943205,0.3482694358658481,0.49672171264792764,0.27975171058429965,0.048360872295547384,0.3300871482835038,0.40039370950082065,0.3147170519803352,0.1632486214307007,0.8163187314647367,1.0839967732055624,-0.5315420813092406,-0.08981109614501477,0.6743610574889363,1.4692326496051058,-1.0394259901945977,-0.8915296019516487,19515.782262690307,15721.178123500005,11926.573984309704,14330.351875,15310.075,-0.028793194266031753,-0.05763815482217567,0.41686978537678343,1.215394762794344,13063.145,13644.695,14868.5725,0.41721201371607347,-1.3348118821400556,0.6776061339158703,-1.1851920995232779
2018-06-15,13338.62125,13440.4175,13893.2425,12860.8025,-101.79624999999942,-0.24162910183116942,0.3329569406312047,0.4827259886662652,0.2930573942141134,0.0585939393888099,0.31585866241902755,0.3906560391251822,0.31675136969180495,0.169853163081034,0.8773659448590857,0.9928161205150106,-0.5583228371815767,-0.22100350771002425,0.4919036720961759,1.3997081227627144,-1.0476067888048552,-1.011699480623999,19457.879024192625,15554.144811500006,11650.410598807386,14330.351875,15310.075,-0.036674819075653294,-0.059523372961057565,0.38351866622231934,0.7323434837330512,13440.4175,13063.145,13644.695,0.13952938368627277,-1.392986986045225,0.6776061339158703,-1.1851920995232779
2018-06-16,14882.545,13338.62125,15217.75625,12956.965,1543.92375,2.596721284495757,0.3217233342314515,0.477009022019486,0.30789215885467874,0.0704995734610434,0.3367103069571555,0.3942054151816724,0.32422770150599906,0.17955352561371077,0.498185549077625,0.892434703358874,-0.11344581298423138,-0.16413192318405526,0.35800048079689084,1.4374929305910031,-0.6505906164135964,-0.9364586117500999,19386.515178340767,15485.915124000006,11585.315069659246,14330.351875,15310.075,-0.04127258778331368,-0.05670953367789431,0.37181905024161577,0.5204022655418453,13338.62125,13440.4175,13063.145,-0.14395621316514817,-1.392986986045225,0.6776061339158703,-1.1851920995232779
2018-06-17,15105.45,14882.545,15395.98625,14589.595,222.90500000000065,0.3028660275208019,0.33036574691527554,0.4681390056275968,0.32276619864793515,0.082464423515493,0.356900195368884,0.3992011878583778,0.3322080560587855,0.18952764480337736,0.6707078216468402,0.7905609662699086,-0.05400326292807638,-0.09776339521597426,0.2649549888812022,1.3514016837183351,-0.22987148828665444,-0.6597580520098736,19200.46808111432,15380.055061500007,11559.642041885694,14330.351875,15310.075,-0.04104322250171679,-0.05339032751434734,0.3610670773099346,0.2323220445853836,14882.545,13338.62125,13440.4175,-0.4216388431949488,-1.3348118821400556,0.6776061339158703,-1.1851920995232779
2018-06-18,14954.8525,15105.45,15195.40625,14226.16625,-150.59749999999985,-0.3002013854395382,0.3313706268218318,0.45773754339207207,0.33666066873202355,0.09424833577220872,0.3689677925110523,0.4025155870365277,0.3393368486468481,0.19898952709897008,0.6922827846203212,0.712434885130719,-0.10243612265872912,-0.06350184888117427,0.19778562230728394,1.2850279811452083,0.27877522286381257,-0.2064091493811763,18960.425697779072,15255.917811500007,11551.40992522094,14330.351875,15310.075,-0.04335504112025534,-0.05070116469150327,0.3656227653727814,0.25585413078349345,15105.45,14882.545,13338.62125,-0.6821501469033856,-1.2208433699188792,0.6776061339158703,-1.1851920995232779
2018-06-19,16577.69625,14954.8525,17119.35625,14817.50875,1622.84375,2.4391347542790847,0.3655305019032996,0.44688555275305114,0.35228498131570407,0.1074680981861948,0.41115284563215904,0.41850576058783534,0.35199012672985613,0.2116555820167443,1.278310701451213,0.6954611378354931,0.32374776238884073,0.12940049767761802,0.18496557808036018,1.3344249365082452,0.6528724401006611,0.23910620071345406,18434.705147290653,15126.403687000007,11818.102226709361,14651.44,15310.075,-0.036644083620403764,-0.04332187031259552,0.3767382203582983,0.47889382311860595,14954.8525,15105.45,14882.545,-0.9148247609078565,-1.0557473336627619,0.6776061339158703,-1.1851920995232779
2018-06-20,16736.10625,16577.69625,17212.92375,16255.94875,158.40999999999985,0.17306717932202392,0.4083084916771094,0.4389038990644327,0.3687838477189568,0.12102645983054354,0.446025966083959,0.4342411878853113,0.3647137458564397,0.22440188067863995,1.3912190578059693,0.7007670416180795,0.3619028746621432,0.2923024047478034,0.20926176456071907,1.2682419681828037,0.9473415509186904,0.6414701009992585,18023.79425377765,15031.145874500007,12038.497495222364,14698.223750000001,15310.075,-0.026975273094240283,-0.03590353966066938,0.39228171608654244,0.6618307919358573,16577.69625,14954.8525,15105.45,-1.1101369591729124,-0.8462828244939895,0.6776061339158703,-1.1851920995232779
2018-06-21,15633.41125,16736.10625,16862.20875,15547.415,-1102.6950000000015,-1.7090593187761758,0.433849698846537,0.424859199776185,0.38294990774109855,0.1332492850289979,0.44966656999162685,0.4396505441684638,0.3729946480159465,0.2345912853603835,1.1109150533467587,0.7006080405519504,-0.019019630136105106,0.29886725787980684,0.23009114840698983,1.2365989597376663,0.8942010952292212,0.8518187346746843,17269.416603486236,14863.528062000007,12457.639520513776,14698.223750000001,15310.075,-0.023793648432205564,-0.03228536331139929,0.4055406868360106,0.6279822068323351,16736.10625,16577.69625,14954.8525,-1.2600906373533727,-0.6010253440289673,0.6776061339158703,-1.1851920995232779
2018-06-22,15243.93625,15633.41125,15945.5225,13958.9125,-389.47499999999854,-0.668754177058372,0.456040389147418,0.41807373760111927,0.39611054868346185,0.1449562174449697,0.444444930789889,0.4414268401578076,0.3795578647005307,0.24376496653570565,0.5236758332980473,0.6519186808953689,-0.145451045246425,0.2569446958786105,0.23786269289537681,1.2631902941268993,0.5554451933597918,0.8185187238123979,17016.59533246677,14782.54631200001,12548.497291533246,14900.763750000002,15310.075,-0.019658568435183526,-0.03006020113566657,0.4090284889714967,0.6339393288092968,15633.41125,16736.10625,16577.69625,-1.3585466742457202,-0.3300157623344631,0.6776061339158703,-1.1851920995232779
2018-06-23,14123.825,15243.93625,15361.1325,13969.24375,-1120.11125,-1.9068152789345711,0.44720378179110976,0.40633394979954446,0.4073852532234046,0.15534321078627442,0.4176588692847608,0.43406708304118674,0.38185766019626083,0.2504161008885653,0.7595955401181731,0.6665346643484642,-0.4862277410479064,0.1016286553667972,0.21113670279282565,1.2383314911031325,-0.06903512821561332,0.47112766445744164,16662.42213358061,14642.436687000009,12622.451240419405,15036.863125,15310.075,-0.02526209821721517,-0.03136865105405583,0.3988512646090089,0.6063104630233205,15243.93625,15633.41125,16736.10625,-1.4014742681314891,-0.0443492435273238,0.6776061339158703,-1.1851920995232779
2018-06-24,13270.5975,14123.825,14943.61125,13162.5775,-853.2275000000009,-1.5673975220417222,0.4258337492372817,0.402509490693485,0.41662884549910845,0.16480634707565023,0.38014858064362755,0.42057787081480097,0.3810157282299056,0.2551523928679688,1.2596126187890246,0.7022578280562153,-0.7195856655475634,-0.11304039960961552,0.14422364563279955,1.2476709503165115,-0.633878860268886,-0.05116030752918847,16695.90395301496,14596.793312500007,12497.682671985056,15084.944375000001,15310.075,-0.031996797276243084,-0.03512194867451915,0.39239733020692164,0.6762098864761306,14123.825,15243.93625,15633.41125,-1.3871159582732184,0.2442789915480956,0.6776061339158703,-1.1851920995232779
2018-06-25,13634.36375,13270.5975,14199.5325,12846.7125,363.7662500000006,0.5979236418754211,0.41045437265280743,0.39806351386068267,0.4264243575009885,0.17478375261937087,0.3594430487951415,0.41128542144254143,0.38150781093907893,0.26055512199280023,1.4713875142925699,0.7153862686378306,-0.5957044614915393,-0.2453700408175234,0.06262549214030765,1.2206655567634783,-1.0186560937306075,-0.5891780768074975,16683.429993966536,14543.732375000007,12404.034756033476,15029.818125000002,15310.075,-0.037272976999388946,-0.03742350923184135,0.3851082958415141,0.7063166383649715,13270.5975,14123.825,15243.93625,-1.316059575563535,0.5240524690354297,0.6776061339158703,-1.1851920995232779
2018-06-26,14166.90625,13634.36375,14263.0075,13364.81,532.5424999999996,0.8710976558927125,0.382376551258203,0.39832614319389625,0.43738792382987235,0.18546011913318586,0.35478706769737917,0.40714115609621515,0.38388521659382696,0.2669638123421547,1.2310033913923362,0.7198027218650465,-0.4162074674359413,-0.2941519298900656,-0.012999887141687462,1.1577110572798919,-1.008357281972161,-0.9102323913820917,16684.162177349444,14546.866750000007,12409.57132265057,15029.818125000002,15032.013125000001,-0.044646571741009417,-0.037886464200037495,0.38819238979827203,0.6815934096775322,13634.36375,13270.5975,14123.825,-1.1912141766593438,0.7835172298943593,0.6776061339158703,-1.1851920995232779
2018-06-27,14218.3625,14166.90625,14537.54,14014.9475,51.45624999999927,0.030464465297854952,0.35305306836260375,0.40180348648754555,0.4482702853947778,0.1960434109346543,0.35234568805107114,0.40380350795395664,0.3863534221985283,0.27335313493721364,0.6301983780555301,0.6973863999315132,-0.39854595840723656,-0.32688497661754334,-0.08044301593430885,1.067958794822371,-0.8444970903982993,-0.9822203576412571,16665.454997692334,14588.367437500006,12511.27987730768,15029.818125000002,14910.855625,-0.05153696787506555,-0.03811804736090028,0.39501491480226336,0.5965527746066399,14166.90625,13634.36375,13270.5975,-1.0176909468604942,1.012050756329505,0.6776061339158703,-1.1851920995232779
2018-06-28,13520.92625,14218.3625,14246.52,13052.59375,-697.4362499999988,-1.2762024705306307,0.3284495249064001,0.3970591229319548,0.45670066757646605,0.20583246447965675,0.3362747731788795,0.3952005101130366,0.3862304781792345,0.2781583834090743,0.3404103674865597,0.6757390890690609,-0.6229018532029148,-0.42444969072961686,-0.15509143046718663,1.0405513354506688,-1.0056729208723103,-0.9777827920559526,16659.774894764196,14531.745375000008,12403.71585523582,15029.818125000002,14329.755000000001,-0.059258054390518185,-0.04040992629972201,0.39549038626968414,0.5891370781297469,14218.3625,14166.90625,13634.36375,-0.8025939475830648,1.2002968589170624,0.6776061339158703,-1.1851920995232779
2018-06-29,12916.11625,13520.92625,14308.53375,12763.9975,-604.8100000000013,-1.166355799769348,0.30133803274043464,0.3847798740561428,0.46273396078661233,0.214893135643483,0.311872900093224,0.38257512995564574,0.38394927290868486,0.28160450262069486,0.11268115714280144,0.5610121464014176,-0.8059315076806391,-0.5620766087464101,-0.24400144592196288,1.0443135408881838,-1.4387019751266146,-1.1248718604218695,16534.299234542385,14385.19750000001,12236.095765457634,14813.103125000001,14069.0775,-0.06941946974231884,-0.04431078766113207,0.392995141065373,0.6384150996348263,13520.92625,14218.3625,14166.90625,-0.5547292752502977,1.3405487200991195,0.6776061339158703,-1.1851920995232779
2018-06-30,10871.16875,12916.11625,13212.24625,10064.1175,-2044.9474999999984,-4.234211524496748,0.26345522202463434,0.3701491526288203,0.4648233492515518,0.2215753527855709,0.25181885152494804,0.3547816474652172,0.3744438408410744,0.28070870217380045,1.0870227194945363,0.5583261115309466,-1.3178557196985339,-0.8790928797899197,-0.38237002488153043,1.1814145205593987,-1.726701069385088,-1.4264035475601582,16849.9542028914,14210.58575000001,11571.217297108618,13004.82,13638.520625000001,-0.08278268323953858,-0.0539772073015048,0.36930461112963103,1.0584389037617137,12916.11625,13520.92625,14218.3625,-0.2842445386703589,1.4270644121999885,0.6776061339158703,-1.1851920995232779
2018-07-01,11341.65,10871.16875,11765.13625,9200.5925,470.4812499999989,0.9692947847439785,0.24098929036548147,0.3553731078914944,0.4667104119931212,0.22858444605451628,0.21638434949532226,0.33340153015683394,0.36699383115263806,0.280813886205651,1.3979621594856069,0.46087968255097034,-1.1304409671973208,-1.0717959234024401,-0.5339380640365848,1.2600996625206813,-1.5910760362261631,-1.6264905945845756,16932.76393260873,14034.239625000011,11135.715317391294,12280.8625,13206.758125,-0.09199461125647934,-0.06137059056146388,0.3470762259034521,1.259910856135568,10871.16875,12916.11625,13520.92625,0.27981770919148286,1.4270644121999885,-0.030225172593025353,-1.3747035507925613
2018-07-02,11138.36875,11341.65,12046.095,10664.945,-203.28125,-0.4956691318660489,0.21191910929959598,0.3448728519895474,0.4677843052701436,0.23542697255815628,0.18565798519132623,0.31243027703942416,0.3591089501660176,0.2804921554783289,1.5743487327456103,0.48902637037458097,-1.1794194545015735,-1.2348822294312498,-0.6897838290650091,1.2345668918548465,-1.3414087813477378,-1.5932364021687686,17068.906076858926,13908.923312500012,10748.940548141098,12072.101875,13206.758125,-0.10177501275992565,-0.06869612756943985,0.3245366990942561,1.428111372286304,11341.65,10871.16875,12916.11625,0.5503024457714217,1.3405487200991195,-0.030225172593025353,-1.3747035507925613
2018-07-03,11743.94125,11138.36875,11956.4425,11023.02875,605.5725000000002,1.2255357091025276,0.18369948896129273,0.3393460467853931,0.471462333031979,0.24279231926498862,0.1749774672118087,0.2983041056468603,0.35369908983938286,0.2814423650094817,1.3360850119545187,0.4632423065611349,-0.9296562797855922,-1.2888999693285859,-0.8259178449142545,1.1735535738385074,-1.0954937395746267,-1.377493767103355,17123.58034758419,13842.96312500001,10562.345902415831,11869.06625,13206.758125,-0.11012864634074362,-0.07361447617188405,0.2959893351989991,1.3069959823132176,11138.36875,11341.65,10871.16875,0.7981671181041889,1.2002968589170624,-0.030225172593025353,-1.3747035507925613
