Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Closing_Price_Diff
2019-01-12,7701.834129,8167.688399,8199.484617,7667.290884,-465.5542310000001
2019-01-13,7589.58618,7733.347291,7752.87765,7441.241506,-112.24794899999961
2019-01-14,7548.314951,7590.374917,7699.487139,7461.295,-41.27122899999995
2019-01-15,7424.074378,7528.040399,7534.667263,7272.202487,-124.24057300000004
2019-01-16,7397.041122,7424.075093,7502.316029,7360.236813,-27.03325600000062
2019-01-17,7412.515299,7396.622456,7414.130811,7387.062077,15.474177000000054
2019-01-18,7403.336634,7412.5153,7418.408688,7402.375071,-9.178664999999455
2019-01-19,6749.441484,7403.336631,7413.287461,6679.28556,-653.8951500000003
2019-01-20,6461.153155,6722.43509,6751.408312,6397.088336,-288.288329
2019-01-21,6483.973449,6461.153697,6484.498065,6456.990701,22.820294000000104
2019-01-22,6093.533104,6483.968724,6495.016385,6009.854855,-390.440345
2019-01-23,6392.599258,6102.856478,6474.271658,5983.215632,299.0661540000001
2019-01-24,6339.738957,6393.972745,6451.72431,6148.760509,-52.86030100000062
2019-01-25,6261.192995,6339.738903,6533.599017,6151.224816,-78.54596199999924
2019-01-26,6124.447601,6257.844082,6286.55769,5885.779259,-136.7453940000005
2019-01-27,6333.6069,6187.971207,6588.317958,6181.25542,209.15929899999992
2019-01-28,6274.88807,6333.6069,6468.86245,6211.161423,-58.7188299999998
2019-01-29,6567.595283,6278.041776,6573.931093,6260.389957,292.7072129999997
2019-01-30,6397.946369,6560.693837,6617.676752,6301.114994,-169.64891399999942
2019-01-31,6517.668382,6392.086269,6540.964724,6303.207382,119.7220129999996
2019-02-01,6300.395333,6517.772572,6524.486097,6281.326328,-217.27304899999945
2019-02-02,6471.733567,6253.328859,6495.665011,6241.901886,171.33823399999983
2019-02-03,6356.881809,6471.074511,6883.835906,6251.653823,-114.85175799999979
2019-02-04,6504.832362,6361.216985,6560.279489,6348.079538,147.95055299999967
2019-02-05,6676.360683,6526.526663,6712.493665,6457.798837,171.52832099999978
2019-02-06,6726.032327,6684.354502,6782.075889,6658.387532,49.671644000000015
2019-02-07,6690.822683,6726.032327,6777.896406,6571.729822,-35.20964399999957
2019-02-08,6757.628926,6703.39195,6769.305515,6647.168014,66.806243
2019-02-09,7085.293617,6754.31045,7127.730535,6740.190715,327.66469099999995
2019-02-10,7060.231235,7080.540613,7134.646631,6924.645531,-25.06238200000007
2019-02-11,6939.914582,7041.075012,7064.44051,6806.198514,-120.31665299999986
2019-02-12,7029.447312,6939.762942,7090.1748,6878.286733,89.5327299999999
2019-02-13,7199.058436,7029.447311,7274.526925,7003.341106,169.61112400000002
2019-02-14,7283.858514,7199.057948,7340.812044,7131.172251,84.8000779999993
2019-02-15,7261.251593,7283.231751,7336.455082,7199.264981,-22.606920999999602
2019-02-16,7362.271864,7264.067297,7418.667037,7241.376738,101.02027100000032
2019-02-17,6914.115013,7360.974361,7400.538604,6861.772764,-448.15685100000064
2019-02-18,6472.493884,6914.115013,6928.094091,6302.93633,-441.6211289999992
2019-02-19,6401.268706,6516.39349,6540.798813,6319.952229,-71.2251780000006
2019-02-20,6182.744207,6401.3353,6480.20264,6121.293704,-218.5244990000001
2019-02-21,6254.937201,6184.97778,6448.313782,6145.924046,72.192994
2019-02-22,6276.083132,6254.935863,6380.81011,6227.244827,21.14593100000002
2019-02-23,6276.669588,6276.086286,6279.477001,6271.784163,0.5864559999999983
2019-02-24,6278.494409,6276.667962,6279.128034,6271.935037,1.8248210000001563
2019-02-25,6284.1842,6278.232888,6285.247704,6278.230431,5.689790999999786
2019-02-26,6286.982466,6284.1845,6288.36465,6280.938808,2.7982660000006945
2019-02-27,6281.310107,6285.486393,6287.252578,6280.348037,-5.672359000000142
2019-02-28,6282.409356,6281.041314,6283.095007,6278.600747,1.0992489999998725
2019-03-01,6274.220083,6282.409355,6283.800877,6272.079572,-8.189272999999957
2019-03-02,6279.595486,6274.220083,6281.962297,6272.894453,5.375403000000006
2019-03-03,6283.610727,6278.484108,6292.6152,6266.094017,4.01524100000006
2019-03-04,6289.07017,6389.4,6533.96,6277.09445,5.459442999999737
2019-03-05,6318.699685,6289.070074,6328.366866,6287.82408,29.62951499999963
2019-03-06,6294.836421,6318.699923,6320.325727,6293.470693,-23.863263999999617
2019-03-07,6290.621327,6294.836421,6295.346274,6288.252102,-4.215094000000136
2019-03-08,6467.994564,6290.620676,6663.423134,6287.529049,177.3732369999998
2019-03-09,6392.385981,6467.994518,6481.688089,6332.802231,-75.60858299999927
2019-03-10,6510.776621,6392.385985,6560.484428,6390.429599,118.39063999999962
2019-03-11,6699.416047,6510.777014,6738.943844,6436.757875,188.63942599999973
2019-03-12,6503.688151,6699.416756,6800.930721,6488.953569,-195.72789599999942
2019-03-13,6577.61432,6503.686952,6634.760949,6469.403572,73.92616899999939
2019-03-14,6648.387947,6577.616083,6665.394229,6538.792079,70.77362700000049
2019-03-15,6604.754342,6648.387803,6660.79686,6511.647196,-43.63360499999999
2019-03-16,6577.354229,6540.322738,6586.475311,6533.148927,-27.4001130000006
2019-03-17,6482.24577,6578.997152,6579.001542,6434.655985,-95.10845899999913
2019-03-18,6595.935786,6507.454452,6643.005362,6502.934563,113.69001599999956
2019-03-19,6631.575297,6595.935786,6681.775154,6555.811033,35.63951100000031
2019-03-20,6596.260326,6635.134241,6645.564476,6572.472662,-35.314971000000696
2019-03-21,6592.686318,6596.260368,6638.223291,6548.187842,-3.574007999999594
2019-03-22,6663.8685,6615.103706,6697.495814,6592.206968,71.18218199999956
2019-03-23,6664.021071,6663.868499,6677.230859,6602.479356,0.1525710000005347
2019-03-24,6620.495845,6664.020979,6664.020979,6547.963287,-43.52522599999975
2019-03-25,6286.859203,6629.470053,6629.582997,6222.48545,-333.6366420000004
2019-03-26,6310.198921,6286.506332,6351.784169,6208.718289,23.339718000000175
2019-03-27,6332.131154,6310.19844,6337.091101,6272.48444,21.932232999999542
2019-03-28,6362.417016,6330.97705,6409.601641,6320.713209,30.285862000000634
2019-03-29,6722.587503,6342.380722,7587.524634,6307.184686,360.1704869999994
2019-03-30,6725.833078,6724.097511,6898.033441,6680.922098,3.245574999999917
2019-03-31,6445.74701,6725.833124,6803.158612,6433.047212,-280.0860679999996
2019-04-01,6375.648863,6451.064663,6487.474922,6336.173505,-70.0981469999997
2019-04-02,6373.686817,6375.648863,6408.227988,6340.265011,-1.962046000000555
2019-04-03,6408.479085,6361.83549,6439.790347,6343.061455,34.79226800000015
2019-04-04,6413.530491,6407.390391,6473.834459,6399.003393,5.051406000000497
2019-04-05,6397.880154,6413.204305,6438.074557,6363.332866,-15.650337000000036
2019-04-06,6397.252324,6406.565596,6435.977703,6353.138046,-0.6278300000003583
2019-04-07,6408.667175,6403.02255,6461.249804,6384.94633,11.414850999999544
2019-04-08,6406.500726,6413.566041,6422.783207,6359.259247,-2.166448999999375
2019-04-09,6393.179337,6406.336552,6449.028506,6371.195735,-13.321389000000636
2019-04-10,6437.355484,6393.845687,6443.889414,6390.344445,44.17614700000013
2019-04-11,6430.687141,6442.739221,6443.090373,6409.770584,-6.668342999999368
2019-04-12,6267.189683,6431.150405,6440.457696,6212.560523,-163.49745800000073
2019-04-13,6277.4645,6266.91015,6314.272457,6248.517585,10.27481700000044
2019-04-14,6322.713671,6277.734671,6395.783431,6208.057336,45.24917100000039
2019-04-15,6342.094813,6323.093628,6377.656227,6297.589337,19.381141999999272
2019-04-16,6361.141272,6341.400656,6410.156466,6337.649751,19.04645900000014
2019-04-17,6345.738943,6361.719812,6372.23797,6293.151812,-15.402328999999554
2019-04-18,6406.139755,6345.738943,6474.778438,6319.627622,60.40081199999986
2019-04-19,6397.352124,6406.140331,6441.957228,6375.69889,-8.787631000000147
2019-04-20,6426.917802,6405.377175,6450.998745,6378.542775,29.565677999999934
2019-04-21,6515.489453,6427.655222,6554.951932,6425.658626,88.5716510000002
2019-04-22,6413.524289,6519.336088,6531.733661,6401.936546,-101.96516400000019
2019-04-23,6344.632504,6413.524,6434.253185,6310.652653,-68.8917849999998
2019-04-24,6366.655232,6339.781895,6397.877364,6336.218051,22.022727999999915
2019-04-25,6328.480646,6361.005434,6381.813434,6293.721847,-38.17458600000009
2019-04-26,6328.154696,6371.273273,6392.766568,6306.010271,-0.32595000000037544
2019-04-27,6283.438677,6328.154697,6332.487634,6246.238174,-44.716018999999505
2019-04-28,5525.801093,6282.604411,6296.953866,5391.11663,-757.6375840000001
2019-04-29,5512.152834,5525.764809,5693.068952,5245.694267,-13.648258999999598
2019-04-30,5449.600634,5574.017153,5609.722588,5424.050404,-62.552200000000084
2019-05-01,5498.411279,5514.42386,5565.028968,5467.50059,48.81064499999957
2019-05-02,5554.014895,5498.367784,5639.976973,5496.677822,55.60361600000033
2019-05-03,4801.342897,5554.014747,5611.149551,4709.864255,-752.6719979999998
2019-05-04,4247.312774,4745.619841,4889.622712,4077.594717,-554.0301230000005
2019-05-05,4479.299558,4365.741549,4632.902485,4251.165063,231.98678399999972
2019-05-06,4406.744031,4477.227244,4592.879115,4355.568649,-72.55552699999953
2019-05-07,4330.91722,4406.744487,4406.744585,4120.999691,-75.8268109999999
2019-05-08,3729.872648,4330.925425,4379.509892,3669.61397,-601.0445720000002
2019-05-09,3952.205029,3789.289089,4102.999387,3448.576041,222.33238100000017
2019-05-10,3641.557165,3952.21152,4065.748217,3531.721646,-310.647864
2019-05-11,3793.192364,3641.937925,3831.820142,3560.324065,151.63519899999983
2019-05-12,4175.319972,3793.195994,4342.439922,3753.446179,382.12760800000024
2019-05-13,4219.608363,4221.323335,4401.462583,4083.319821,44.28839100000005
2019-05-14,3953.447895,4242.7447,4300.976374,3879.658101,-266.1604680000005
2019-05-15,4179.603828,3954.521462,4252.369948,3905.394191,226.15593300000046
2019-05-16,4119.518242,4139.47706,4256.954021,4039.098584,-60.08558600000015
2019-05-17,3848.032737,4093.851115,4105.858957,3756.326092,-271.4855050000001
2019-05-18,3890.29212,3848.02046,4035.531558,3725.003343,42.25938300000007
2019-05-19,3714.573383,3890.292261,3914.531776,3676.541484,-175.71873700000015
2019-05-20,3579.206624,3697.351467,3839.120977,3548.013939,-135.366759
2019-05-21,3392.874146,3579.207206,3622.501257,3202.762797,-186.3324779999998
2019-05-22,3453.616185,3392.878176,3476.930178,3252.835797,60.74203899999975
2019-05-23,3508.306367,3453.588499,3643.41485,3375.366987,54.69018200000028
2019-05-24,3420.733768,3529.120201,3592.236734,3356.642553,-87.57259900000008
2019-05-25,3361.946628,3410.162882,3429.100418,3295.037452,-58.78713999999991
2019-05-26,3415.833749,3361.956191,3475.391356,3325.92518,53.88712099999975
2019-05-27,3264.547913,3428.049729,3436.142473,3234.263656,-151.28583600000002
2019-05-28,3213.207081,3263.271683,3301.651394,3139.099494,-51.340831999999864
2019-05-29,3195.962272,3213.207159,3228.86742,3123.342716,-17.244808999999805
2019-05-30,3201.642468,3179.299355,3257.600326,3177.353015,5.680195999999796
2019-05-31,3479.461203,3200.176265,3580.814884,3182.701395,277.81873499999983
2019-06-01,3563.894946,3479.46099,3574.240335,3430.858731,84.43374300000005
2019-06-02,3710.316759,3665.658829,3930.098491,3643.828665,146.42181299999993
2019-06-03,4066.799953,3710.323532,4161.296726,3663.743439,356.48319400000037
2019-06-04,3825.739794,4066.773617,4165.550651,3775.323684,-241.0601590000001
2019-06-05,3863.726329,3839.230387,3930.859591,3792.905375,37.986535
2019-06-06,3950.794342,3863.726329,4053.230547,3863.722999,87.06801300000006
2019-06-07,4055.29626,3943.737776,4242.436134,3943.669448,104.50191799999993
2019-06-08,3768.350024,4031.003413,4046.572084,3678.043649,-286.9462360000002
2019-06-09,3808.153022,3768.872104,3870.401164,3683.681845,39.802998000000116
2019-06-10,3588.198223,3810.295204,3843.311793,3572.152376,-219.9547990000001
2019-06-11,3866.5293,3588.235351,3946.244649,3559.737717,278.3310770000003
2019-06-12,3726.48,3889.06,3942.09,3704.02,-140.04930000000013
2019-06-13,3833.4,3729.96,3865.73,3690.6,106.92000000000007
2019-06-14,3690.56462,3690.972338,3691.306792,3690.47512,-142.83538
2019-06-15,3716.564441,3694.330067,3742.881855,3645.876282,25.999820999999883
2019-06-16,3883.304754,3716.564384,3901.709127,3712.274108,166.7403129999998
2019-06-17,3796.592741,3883.303622,3917.197684,3761.944042,-86.71201299999984
2019-06-18,3813.381108,3782.020706,3845.986111,3726.739663,16.788367000000108
2019-06-19,3810.914343,3813.381119,3867.417432,3776.828878,-2.466765000000123
2019-06-20,4015.133187,3798.034097,4064.945356,3759.516526,204.218844
2019-06-21,3990.631741,4033.459166,4061.8648,3527.139278,-24.50144599999976
2019-06-22,3993.986144,3990.631753,4097.383035,3948.035924,3.35440299999982
2019-06-23,3996.325193,3982.9383,4024.73449,3966.976346,2.339049000000159
2019-06-24,3618.346291,3996.325181,4026.528311,3571.07696,-377.9789020000003
2019-06-25,3607.16489,3618.268962,3677.732346,3573.674979,-11.181400999999823
2019-06-26,3612.528238,3610.129566,3645.344105,3565.627889,5.36334799999986
2019-06-27,3498.669392,3615.420848,3643.047723,3481.83289,-113.85884600000009
2019-06-28,3655.347067,3498.669615,3697.069001,3489.718715,156.67767500000036
2019-06-29,3569.751259,3654.680318,3680.703656,3545.429551,-85.59580800000003
2019-06-30,3594.72174,3569.682666,3663.918729,3568.148796,24.970480999999836
2019-07-01,3624.717337,3604.551637,3645.731298,3547.309687,29.99559700000009
2019-07-02,3606.855187,3624.7175,3642.961038,3579.425318,-17.86214999999993
2019-07-03,3691.908564,3606.855117,3736.35654,3603.420476,85.05337699999973
2019-07-04,3545.221724,3681.284747,3702.454802,3491.703684,-146.68683999999985
2019-07-05,3529.463529,3545.221816,3559.233818,3497.602642,-15.758194999999887
2019-07-06,3582.551947,3529.463928,3606.741677,3445.686471,53.08841799999982
2019-07-07,3550.770799,3573.68895,3609.876902,3522.835474,-31.78114800000003
2019-07-08,3563.920476,3556.861961,3592.593897,3531.547309,13.149676999999883
2019-07-09,3567.666164,3572.808887,3575.12437,3523.424187,3.7456880000004276
2019-07-10,3564.27801,3567.666225,3649.499903,3542.170987,-3.3881540000002133
2019-07-11,3540.620947,3564.160202,3565.954936,3482.38447,-23.657063000000107
2019-07-12,3426.262161,3531.20371,3542.417161,3375.463901,-114.35878599999978
2019-07-13,3396.018645,3430.707749,3439.068371,3347.143188,-30.243516
2019-07-14,3442.032215,3396.224799,3461.23195,3372.688746,46.01357000000007
2019-07-15,3421.633227,3435.521847,3472.247461,3395.284634,-20.398988000000372
2019-07-16,3440.805699,3413.722219,3455.414301,3376.731683,19.172472000000198
2019-07-17,3434.035285,3441.076847,3454.694339,3410.541106,-6.770414000000073
2019-07-18,3405.499313,3434.044895,3488.571973,3387.579366,-28.53597200000013
2019-07-19,3413.230431,3418.022943,3443.638096,3394.99421,7.731118000000151
2019-07-20,3420.767899,3413.230378,3434.689632,3399.955745,7.53746799999999
2019-07-21,3368.519032,3429.981335,3442.92046,3345.124422,-52.24886699999979
2019-07-22,3361.534076,3366.529473,3381.783837,3350.75599,-6.984956000000238
2019-07-23,3592.022152,3361.534447,3703.481571,3344.343493,230.4880760000001
2019-07-24,3618.46468,3622.627386,3639.49429,3591.289224,26.44252800000004
2019-07-25,3622.154003,3618.464502,3632.038219,3578.980093,3.6893230000000585
2019-07-26,3594.183177,3622.173667,3654.116621,3580.428994,-27.970826000000216
2019-07-27,3580.341881,3594.183267,3617.423243,3547.249433,-13.841296000000057
2019-07-28,3570.554833,3590.224148,3626.790495,3557.898552,-9.787047999999686
2019-07-29,3559.396858,3570.554837,3588.773513,3537.428098,-11.157975000000079
2019-07-30,3567.247765,3556.19948,3618.520131,3543.412504,7.8509070000000065
2019-07-31,3597.405191,3567.23715,3608.963504,3565.609675,30.15742599999976
2019-08-01,3607.151988,3597.388615,3663.620411,3559.757213,9.746797000000242
2019-08-02,3866.318165,3607.132961,3926.121367,3599.924256,259.16617700000006
2019-08-03,3905.48292,3870.834104,3976.889598,3843.300685,39.164754999999786
2019-08-04,3925.739844,3905.465644,3965.555496,3862.120342,20.256924000000254
2019-08-05,3890.758485,3925.739844,3980.057929,3871.950163,-34.98135900000034
2019-08-06,3934.60759,3899.507867,3954.534813,3890.619696,43.849105000000236
2019-08-07,4106.112759,3934.606112,4147.011274,3913.744127,171.50516899999957
2019-08-08,3764.620516,4106.095188,4179.658614,3698.82002,-341.4922429999997
2019-08-09,3820.865341,3764.622167,3853.370301,3730.685214,56.24482500000022
2019-08-10,3798.58179,3820.879316,3832.029065,3763.212195,-22.28355099999999
2019-08-11,3773.936335,3797.637284,3825.165879,3667.524016,-24.64545500000031
2019-08-12,3800.678543,3774.441461,3880.231185,3754.800022,26.74220800000012
2019-08-13,3812.611979,3800.367026,3841.044823,3789.918498,11.933435999999801
2019-08-14,3805.41917,3807.691513,3820.194356,3760.409216,-7.19280899999967
2019-08-15,3783.664101,3808.845756,3819.695481,3767.242048,-21.755069000000276
2019-08-16,3690.862893,3784.355063,3805.353616,3664.477743,-92.80120799999986
2019-08-17,3833.080885,3702.049871,3867.718704,3689.697154,142.21799199999987
2019-08-18,3849.95637,3833.592429,3882.96577,3803.516054,16.875485000000026
2019-08-19,3860.839983,3849.956367,3891.745492,3828.670303,10.883612999999968
2019-08-20,3829.371904,3860.800616,3918.997566,3779.516481,-31.46807899999976
2019-08-21,3899.86846,3842.887138,3949.88414,3833.144912,70.49655600000006
2019-08-22,3900.655869,3917.756192,3922.934211,3866.915781,0.7874090000000251
2019-08-23,3852.24919,3900.459274,3914.45552,3820.928943,-48.40667900000017
2019-08-24,3867.295946,3852.623882,3880.971604,3796.675857,15.046756000000187
2019-08-25,3847.274442,3867.295957,3874.719094,3824.808796,-20.021504000000277
2019-08-26,3856.744363,3847.27445,3898.72571,3793.391914,9.469920999999886
2019-08-27,3893.052301,3856.744324,3909.278294,3844.448963,36.30793800000038
2019-08-28,3986.851236,3893.052229,4034.682777,3892.818369,93.7989349999998
2019-08-29,3971.389045,3990.536665,3993.605506,3932.58218,-15.462191000000075
2019-08-30,3975.415764,3971.383597,4021.892414,3932.674029,4.026718999999957
2019-08-31,3997.037131,3971.281987,4021.007072,3950.892921,21.62136700000019
2019-09-01,4028.787395,3997.037055,4035.526497,3965.793637,31.750263999999788
2019-09-02,3975.811429,4027.588651,4054.538056,3905.836084,-52.97596599999997
2019-09-03,3988.305225,3975.811248,4003.532316,3958.944316,12.493796000000202
2019-09-04,3978.707443,3978.276039,4007.984568,3962.802425,-9.59778200000028
2019-09-05,3969.438701,3978.707443,3991.965292,3941.879744,-9.268741999999747
2019-09-06,3914.781717,3973.696582,3983.232764,3904.29393,-54.65698400000019
2019-09-07,3916.37532,3914.781742,3929.979427,3877.720858,1.5936030000002575
2019-09-08,4019.59051,3926.865359,4031.357641,3915.577708,103.2151899999999
2019-09-09,4009.370872,4019.59051,4034.386524,3991.008616,-10.219638000000032
2019-09-10,4081.260114,4009.37107,4101.149119,4007.619169,71.8892420000002
2019-09-11,4082.221605,4091.750409,4129.415102,4031.061257,0.9614910000000236
2019-09-12,4095.704791,4082.221605,4105.536254,4074.245456,13.483185999999932
2019-09-13,4136.18494,4095.704791,4149.6618,4053.601676,40.48014899999998
2019-09-14,4819.770635,4136.182905,4962.780306,4133.55666,683.5856949999998
2019-09-15,5103.150753,4819.773504,5326.233877,4811.244974,283.38011800000004
2019-09-16,4876.599431,4967.90163,5072.589614,4788.707994,-226.55132200000025
2019-09-17,5031.933271,4876.596147,5061.703203,4876.596147,155.33384000000024
2019-09-18,5029.321082,5033.791239,5230.957551,4935.263044,-2.612188999999489
2019-09-19,5199.17317,5029.320269,5248.464931,5020.333332,169.85208799999964
2019-09-20,5261.205043,5193.929096,5344.247093,5089.678145,62.031872999999905
2019-09-21,5180.997649,5261.200329,5286.86342,5118.006185,-80.20739400000002
2019-09-22,5284.543758,5180.996674,5451.989154,5171.615377,103.54610899999989
2019-09-23,5050.605824,5321.613514,5343.523902,4955.160915,-233.9379339999996
2019-09-24,5078.515864,5043.402341,5099.606039,4895.73318,27.910039999999753
2019-09-25,5067.86704,5078.521133,5118.621045,5022.765035,-10.648823999999877
2019-09-26,5159.387401,5067.87746,5168.43134,5015.165373,91.52036099999987
2019-09-27,5046.675166,5146.870366,5182.927,4958.68689,-112.71223499999996
2019-09-28,5185.204468,5036.460733,5219.96154,5020.952949,138.52930199999992
2019-09-29,5221.959934,5185.20448,5254.861961,5168.683374,36.755466000000524
2019-09-30,5277.558982,5219.079843,5311.487045,5215.802942,55.59904799999913
2019-10-01,5267.661246,5280.181428,5346.759303,5213.188471,-9.897735999999895
2019-10-02,5293.14833,5267.661261,5354.28683,5260.426827,25.487084000000323
2019-10-03,5277.558318,5293.148328,5331.917314,5196.633537,-15.59001199999966
2019-10-04,5399.433417,5283.088267,5409.841963,5240.165296,121.87509899999986
2019-10-05,5553.521911,5399.433417,5623.481868,5360.25192,154.08849399999963
2019-10-06,5433.991017,5553.519471,5615.992209,5374.864707,-119.53089399999953
2019-10-07,5133.227526,5433.991017,5506.131953,5056.192579,-300.7634910000006
2019-10-08,5152.574528,5132.061691,5275.695485,5054.946309,19.34700200000043
2019-10-09,5201.193239,5152.574408,5219.815183,5089.298122,48.618711000000076
2019-10-10,5153.54574,5201.19306,5209.347656,5119.909133,-47.64749900000061
2019-10-11,5152.4335,5157.543028,5193.025339,5084.842704,-1.112239999999474
2019-10-12,5278.444469,5156.617283,5293.605385,5131.260198,126.01096899999993
2019-10-13,5298.942492,5278.44445,5352.359143,5260.844026,20.498023000000103
2019-10-14,5406.878067,5324.63927,5428.488394,5311.6701,107.93557499999952
2019-10-15,5698.679054,5406.878111,5792.211463,5379.208048,291.80098700000053
2019-10-16,5813.331779,5691.147527,5830.948913,5530.74824,114.65272499999992
2019-10-17,5714.035052,5788.598598,5788.645478,5635.72385,-99.29672699999992
2019-10-18,5707.008421,5714.034966,5751.565609,5563.314727,-7.026630999999725
2019-10-19,5900.529693,5688.259841,5957.150104,5688.253246,193.52127199999995
2019-10-20,5933.441391,5760.375057,5943.410892,5709.476326,32.91169799999989
2019-10-21,6160.685902,5933.446285,6160.685902,5846.650918,227.24451099999987
2019-10-22,6388.82945,6160.689544,6427.831207,6099.157976,228.143548
2019-10-23,7255.805536,6348.706737,7338.322181,6347.331889,866.9760859999997
2019-10-24,6993.706661,7242.023653,7578.770675,6759.882084,-262.0988749999997
2019-10-25,7907.940835,6993.705887,8149.561088,6861.28668,914.2341740000002
2019-10-26,7929.417416,7907.946425,8354.869652,7643.403561,21.476580999999896
2019-10-27,8178.453519,7990.127708,8261.95311,7845.980238,249.03610299999946
2019-10-28,7821.076243,8178.453574,8361.300191,7684.665283,-357.37727599999926
2019-10-29,7244.650539,7821.076541,7936.97477,6901.829403,-576.4257040000002
2019-10-30,7296.649729,7362.257633,7491.7942,7219.260668,51.999189999999544
2019-10-31,8222.259395,7286.421427,8243.357508,7268.210918,925.6096659999994
2019-11-01,7918.012499,8222.265473,8297.545603,7582.108489,-304.24689599999874
2019-11-02,7962.128743,7985.511103,8093.679154,7812.277222,44.116243999999824
2019-11-03,7724.90388,7962.51988,8019.754546,7512.113924,-237.22486300000037
2019-11-04,7904.84691,7724.894267,7974.230631,7479.095035,179.94303000000036
2019-11-05,8039.506791,7872.375871,8172.800838,7793.433814,134.6598809999996
2019-11-06,8090.570163,7991.919816,8131.577634,7936.743891,51.06337200000053
2019-11-07,8654.142368,8091.046526,8781.78203,7890.070676,563.5722050000004
2019-11-08,8801.346606,8654.151802,8938.246491,8622.572192,147.20423799999844
2019-11-09,8720.331485,8777.565788,8820.666297,8556.590834,-81.01512099999854
2019-11-10,8673.400107,8722.347641,8757.242443,8431.12989,-46.93137800000113
2019-11-11,8288.040256,8666.839657,9085.149997,8026.586476,-385.35985099999925
2019-11-12,8514.203882,8286.496394,8545.643225,8121.089479,226.16362599999957
2019-11-13,8589.479505,8515.395927,8623.729981,8456.86041,75.27562299999954
2019-11-14,8745.265561,8590.169642,8831.182154,8524.242741,155.78605600000083
2019-11-15,8475.048229,8745.109224,8766.743462,8343.317687,-270.21733200000017
2019-11-16,7646.572514,8109.159569,8109.159569,7454.269352,-828.4757149999996
2019-11-17,7791.321135,7645.798758,7923.561139,7587.361621,144.74862099999973
2019-11-18,7731.881726,7795.195924,7921.527049,7460.129076,-59.43940900000052
2019-11-19,8031.256079,7731.185918,8135.16682,7724.539678,299.37435300000016
2019-11-20,7950.425799,8031.233856,8075.593539,7791.899834,-80.83028000000013
2019-11-21,7601.922492,7931.892273,7965.024535,7526.592609,-348.50330699999995
2019-11-22,7955.006238,7601.922505,8065.900135,7531.5341,353.08374600000025
2019-11-23,7904.62525,8015.230919,8049.222661,7715.610306,-50.38098799999989
2019-11-24,8152.78868,7904.614632,8250.416067,7825.114084,248.1634299999996
2019-11-25,8257.720099,8167.668236,8331.664352,8053.154225,104.93141900000046
2019-11-26,8668.787954,8258.277693,8695.022966,8173.400277,411.0678549999993
2019-11-27,8837.168413,8699.144537,8898.996023,8623.471735,168.38045899999997
2019-11-28,9062.540461,8837.249652,9382.819714,8801.995665,225.3720480000011
2019-11-29,9347.975087,9062.593525,9410.342462,8970.770913,285.4346260000002
2019-11-30,9013.48785,9338.754059,9358.773256,8944.097105,-334.4872370000012
2019-12-01,9260.123638,9012.469676,9286.416716,8968.581715,246.6357879999996
2019-12-02,9560.900689,9261.682723,9600.915335,9199.775257,300.77705100000094
2019-12-03,9907.407965,9560.900659,9942.527077,9522.832102,346.5072760000003
2019-12-04,10462.41217,10207.49034,11191.5678,10059.41627,555.0042049999993
2019-12-05,10844.57097,10462.39042,11308.69355,10461.99889,382.15880000000107
2019-12-06,10997.45975,10844.60177,11105.10052,10540.81244,152.88877999999931
2019-12-07,11666.40968,10997.45328,11705.6219,10952.02502,668.9499300000007
2019-12-08,12445.92586,11669.66586,13880.23771,11626.88109,779.5161799999987
2019-12-09,11087.26883,12445.92234,13329.58031,10315.75387,-1358.6570299999985
2019-12-10,12317.95301,11087.23572,12403.04351,10790.98414,1230.6841799999984
2019-12-11,12025.08097,12361.1871,12382.0417,11369.2745,-292.8720399999984
2019-12-12,10933.31051,12025.09452,12188.3067,10838.56007,-1091.7704600000015
2019-12-13,10455.68382,10933.30749,11197.99575,9987.256849,-477.62668999999914
2019-12-14,10801.13014,10455.71189,10934.815,9677.5904,345.4463199999991
2019-12-15,11943.24022,10779.91006,11968.65444,10692.66944,1142.1100800000004
2019-12-16,11646.52461,11943.24132,12045.07955,11489.83066,-296.7156099999993
2019-12-17,10947.20905,11139.77103,11441.85573,10772.35484,-699.3155600000009
2019-12-18,11220.046,10947.20856,11736.57094,10835.77587,272.8369500000008
2019-12-19,11423.11447,11220.04951,11594.11777,11102.91516,203.06847000000016
2019-12-20,12336.99939,11423.14116,12355.46303,11336.16395,913.8849200000004
2019-12-21,12576.90407,12336.99155,12816.67904,12128.71218,239.90467999999964
2019-12-22,12055.18379,12586.24197,13176.68774,11567.89839,-521.7202800000014
2019-12-23,11325.1447,12055.18281,12189.17784,11012.04112,-730.0390899999984
2019-12-24,11803.95996,11325.20183,11920.92206,11101.08851,478.8152599999994
2019-12-25,11280.60274,11797.77215,11831.80837,10827.03516,-523.3572199999999
2019-12-26,10507.39583,11403.96731,11464.24252,10317.74949,-773.2069100000008
2019-12-27,10935.48274,10507.34821,10955.82405,9873.027243,428.08691
2019-12-28,9491.410516,10935.47264,11076.35282,9405.352196,-1444.0722239999996
2019-12-29,9734.132134,9491.438127,9973.24511,9086.489499,242.72161799999958
2019-12-30,10604.34887,9694.486511,10741.9887,9283.643,870.2167360000003
2019-12-31,10467.26094,10604.34315,10798.63846,10134.09431,-137.0879299999997
